"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"
3765.95	3770.94	3785.27	3798.77	3812.71	3824.08	3841.92	3854.13	3858.79	3863.16	3872.7	3880.07	3890.85	3898.32	3912.78	3920.46	3916.51	3910.34	3905.87	3899.41	3894.97	3891.27	3886.29	3880.66	3876.93	3871.82	3861.06	3847.68	3833.47	3823.97	3818.61	3813.44	3806.34	3801.56	3796.93	3794.83	3795.32	3796.97	3799.06	3800.09	3800.92	3801.79	3800.37	3801.5	3801.66	3793.52	3783.51	3777.18	3775.41	3777.02	3780.57	3784.17	3787.04	3789.24	3790.59	3792.57	3794.8	3797.13	3798.99	3800.38	3802.54	3806.45	3812.23	3818.71	3824.69	3830.71	3838.7	3846.99	3865.72	3886.71	3901.46	3918.37	3929.9	3936.63	3947.45	3959.22	3971.84	3984.08	3993.59	4009.11	4029.92	4046.92	4056.75	4064.04	4073.75	4085.19	4095.47	4102.94	4105.22	4104.39	4101.93	4096.98	4091.44	4085.28	4079.88	4076.93	4075.61	4075.13	4073.9	4071.61	4068.51	4065	4056.27	4044.86	4033.71	4023.83	4013.89	4005.01	3999.16	3992.83	3988.16	3986.57	3989.82	3997.26	4003.23
3777.97	3780.7	3790.93	3804.08	3815.03	3825.59	3845.65	3856.52	3859.44	3863.26	3872.84	3880.46	3891.13	3898.34	3908.73	3914.91	3913.16	3909.53	3907.58	3903.7	3900.9	3899.89	3898.72	3896.08	3890.56	3886.8	3879.26	3869.13	3854.95	3837.09	3825.49	3817.89	3810.31	3804.52	3799.43	3797.05	3796.97	3798.16	3799.6	3799.96	3800.4	3801.06	3801.01	3801.98	3803.14	3799.44	3791	3782.28	3778.3	3779.7	3782.7	3786.11	3789.11	3791.49	3793.22	3794.91	3796.56	3798.31	3799.78	3800.25	3800.55	3802.67	3808.89	3816.12	3822.25	3827	3834.15	3842.44	3858.04	3879.73	3895.13	3910.33	3921.53	3930.27	3941.14	3950.85	3959.61	3979.78	3991.03	4007.2	4026.75	4042.06	4054.92	4064.23	4074.01	4083.48	4091.51	4098.57	4102.21	4102.73	4100.71	4095.07	4089.59	4083.86	4078.44	4074.14	4070.68	4069.26	4068.08	4066.63	4064.4	4061.33	4054.15	4044.35	4033.93	4024.58	4015.4	4007.57	4002.55	3996.63	3991.86	3990.72	3994.87	4001.6	4007.81
3780.57	3785.47	3794.69	3807.13	3808.45	3825.38	3847.52	3856.95	3858.9	3863.72	3873.28	3880.74	3891.46	3898.63	3904.57	3908.58	3909.26	3908.78	3909.53	3909.15	3908.87	3911.31	3914.59	3912.57	3902.88	3893.63	3883.78	3876.27	3870	3853.92	3835.69	3824.25	3815.15	3807.26	3802.22	3799.17	3798.97	3799.42	3799.89	3800.09	3800.2	3800.56	3800.87	3802.21	3803.21	3802.37	3796.33	3786.98	3780.34	3780.07	3783.86	3788.25	3791.72	3794.3	3796.13	3797.22	3798.09	3798.97	3799.44	3799.64	3799.51	3801.35	3807.28	3814.17	3819.63	3823.75	3829.67	3838.28	3854.96	3875.58	3891.52	3904.34	3915.17	3922.85	3934.18	3945.48	3948.29	3972.21	3989.47	4004.82	4026.93	4037.26	4052.24	4063.52	4073.6	4081.36	4088.04	4093.39	4097.04	4098.47	4096.96	4092.54	4087.21	4081.5	4075.81	4071.25	4065.6	4062.85	4062.5	4062	4060.49	4057.16	4050.59	4043.35	4035.01	4026.6	4018.64	4011.99	4005.95	4001.91	3998.62	3997.82	4002.23	4006.75	4012.65
3777.65	3784.35	3796.49	3808.62	3807.99	3822.81	3843.76	3854.42	3857.98	3864.35	3873.9	3880.98	3892.1	3899.85	3902.41	3904.43	3905.78	3907.49	3911.18	3914.86	3918.39	3925.75	3933.93	3928	3915.45	3902.44	3888.46	3877.25	3870.5	3858.64	3843.34	3831.1	3820.81	3811.21	3806.4	3802.44	3800.33	3799.72	3799.68	3800.13	3800.06	3800.23	3800.43	3801.87	3802.66	3803.07	3800.43	3793.66	3786.05	3783.45	3786.81	3791.47	3795.08	3797.53	3798.97	3799.31	3799.37	3799.52	3799.25	3799.64	3800.53	3803.14	3808.01	3813.31	3817.47	3820.97	3824.19	3833.32	3854.04	3876.29	3891.43	3902.28	3910.99	3916.78	3927.14	3938.98	3943.45	3961.88	3986.31	4001.35	4028.15	4035.02	4050.59	4061.83	4071.46	4078.83	4084.16	4086.89	4089.13	4090.98	4090.61	4088.37	4084.73	4079.27	4072.66	4067.22	4061.11	4058.1	4057.66	4057.69	4056.92	4053.45	4048.18	4043.31	4037.75	4031.16	4024.7	4018.95	4013.74	4011.68	4009.98	4009.25	4011.64	4013.22	4017.97
3775.45	3781.62	3795.85	3808.76	3809.04	3820.7	3838.21	3849.22	3855.88	3865.06	3874.63	3881.47	3892.55	3900.85	3901.93	3902.24	3903.05	3905.81	3910.59	3917.5	3923.6	3934.17	3950.78	3948.02	3930.72	3915.02	3898.97	3883.06	3870.79	3860.44	3848.81	3837.69	3828.38	3817.4	3809.69	3805.5	3803.19	3801.03	3799.87	3799.83	3800.5	3801.36	3802.16	3803.84	3804.49	3804.54	3803.25	3799.52	3794.47	3791.61	3792.47	3795.38	3798.24	3800.12	3801.06	3801.02	3800.29	3799.54	3799.23	3800.15	3802.61	3805.53	3809.15	3812.56	3815.57	3819.94	3821.65	3830.63	3850.2	3875.84	3893.13	3900.28	3905.4	3911.37	3919.95	3930.9	3940.76	3953.77	3983.35	3997.18	4022.91	4035.4	4047.78	4059.39	4067.59	4073.78	4077.86	4079.6	4082.03	4085.19	4086.52	4086.54	4083.29	4076.26	4069.19	4064.6	4059.75	4056.85	4054.24	4054.41	4056.72	4054.57	4049.25	4046.28	4042.63	4037.79	4034.37	4031.45	4028.79	4027.78	4026.26	4025.42	4025.02	4025.3	4029.16
3774.65	3780.57	3794.26	3807.53	3810.44	3818.99	3830.97	3842.1	3853.46	3865.91	3875.81	3883.23	3893.55	3900.67	3900.3	3898.77	3899.02	3902.1	3907.26	3915.66	3923.15	3935.7	3959.09	3965.48	3948.31	3926.72	3914.03	3895.61	3878.71	3868.03	3855.98	3845.55	3837.78	3827.14	3817.64	3810.94	3806.37	3803.28	3800.94	3799.86	3800.11	3801.38	3802.55	3804.56	3805.17	3805.29	3804.74	3802	3799.94	3798.19	3797.65	3798.49	3800.04	3801.62	3802.98	3803.65	3803.04	3801.77	3800.52	3801.34	3804.87	3808.02	3811.05	3813.56	3815.43	3819.47	3821.32	3831.04	3844.77	3868.05	3890.71	3897.06	3901.51	3907.41	3914.02	3922.65	3937.21	3949.77	3979.45	3993.49	4014.21	4030.01	4043.34	4054.31	4061.45	4066.84	4070.73	4072.48	4074.6	4077.93	4080.46	4083.31	4080.28	4070.92	4064.41	4061.15	4057.74	4053.95	4049.64	4053.28	4065.85	4067	4057.91	4053.12	4052.92	4050.67	4048.19	4047.81	4046.84	4046.14	4046.83	4045.67	4043.76	4043.8	4046.7
3771.67	3779.54	3792.84	3805.73	3811.01	3818.27	3827.39	3839.29	3853.04	3866.32	3876.35	3883.97	3889.71	3893.3	3893.76	3893.57	3894.62	3897.5	3901.68	3907.38	3918.81	3936.1	3962.8	3974.92	3966.97	3938.71	3925.25	3911.15	3895.83	3883.21	3872.2	3856.75	3848.15	3837.99	3826.1	3818.25	3811.17	3806.63	3803.22	3801.2	3800.77	3802.13	3803.5	3805.78	3806.31	3806.38	3805.98	3804.58	3802.97	3801.55	3800.53	3799.67	3799.84	3801.95	3805.55	3807.88	3807.67	3806.56	3805.56	3805.91	3808.56	3810.95	3813.41	3815.47	3816.91	3819.16	3822.03	3832.71	3841.05	3853.68	3874.94	3884.65	3891.3	3900.39	3908.43	3915.55	3930.9	3949.85	3975.69	3991.05	4004.87	4024.17	4036.84	4045.56	4053.48	4059.76	4063.78	4066.4	4068.41	4070.22	4072.02	4074.22	4071.74	4063.36	4058.91	4057.57	4055.2	4050.47	4048	4057.19	4078.29	4084.47	4076.86	4067.62	4062.27	4062.36	4063.41	4064.58	4065.22	4064.34	4062.92	4062.32	4060.92	4059.43	4059.78
3769.21	3778.23	3791.52	3804.21	3811.24	3818.03	3826.66	3838.12	3851.65	3864.15	3874.5	3880	3880.95	3881.5	3884.2	3887.3	3889.76	3892.41	3899	3901.96	3912.83	3937.14	3963.62	3975.57	3975.18	3957.18	3942.87	3928.11	3914.54	3901.37	3891.37	3879.13	3864.02	3851.42	3837.45	3824.68	3815.24	3808.77	3805.31	3804.28	3803.94	3804.48	3805.23	3807.54	3807.87	3807.9	3807.6	3806.26	3805.27	3804.11	3803.06	3801.26	3799.7	3802.4	3809.7	3814.05	3813.71	3812.65	3812.06	3811.95	3813.07	3814.17	3816	3817.95	3819.84	3821.74	3825.78	3834.5	3839.28	3845.21	3859.07	3870.13	3880.69	3892.4	3901.7	3907.84	3921.65	3947.22	3971.96	3987.38	3996.82	4016.31	4033.58	4038.53	4045.93	4052.18	4056.34	4058.35	4059.34	4060.14	4060.79	4061.18	4060.07	4055.87	4053.37	4053.13	4050.91	4046.52	4046.61	4057.23	4076.03	4087.93	4091.58	4091.24	4083.69	4078.66	4079.37	4079.57	4080.38	4080.62	4079.8	4075.45	4068.19	4063.19	4061.68
3765.57	3776.62	3790.29	3802.35	3811.75	3818.27	3826.51	3835.92	3847.63	3859	3869.59	3874.05	3875.06	3876.03	3879.05	3883.89	3886.06	3888.04	3894.87	3899	3910.61	3937.9	3962.39	3975.36	3977.8	3971.1	3957.13	3945.65	3934.54	3924.99	3913.46	3903.59	3889.34	3871.11	3852.81	3837.04	3823.25	3813.99	3809	3808.4	3808.53	3809.11	3810.32	3808.45	3808.39	3808.31	3808.18	3808.25	3807.39	3806.33	3805.52	3803.88	3802.28	3805.78	3814.78	3819.8	3819.18	3818.18	3817.46	3817.02	3817.1	3817.03	3817.95	3819.57	3822.62	3826.82	3832.33	3836.55	3839.56	3844.55	3853.35	3863.06	3874.05	3885.16	3896.61	3902.15	3911.93	3934.3	3958.96	3980.63	3991.35	4004.14	4027.22	4035.15	4041.32	4046.77	4050.9	4052.21	4052.69	4052.69	4052.3	4051.38	4051.12	4050.82	4050.28	4049.6	4047.13	4042.19	4041.48	4049.49	4064.57	4079.03	4090.54	4104.7	4106.55	4096.82	4093.86	4093.26	4093.5	4090.5	4088.53	4082.77	4068.55	4057.83	4054.57
3762.79	3775.28	3790.14	3801.57	3812.34	3819.07	3827.32	3833.94	3844.83	3857.66	3868.33	3871.21	3872.52	3874.41	3876.77	3880.81	3883.24	3884.01	3888.31	3892.93	3909.96	3938.72	3960.81	3975.62	3982.13	3978.99	3966.62	3955.5	3947.11	3941.32	3933.43	3924.48	3913.24	3894.67	3870.68	3850.45	3836.01	3823.35	3816.11	3812.85	3811.78	3811.59	3812.13	3810.57	3810.44	3810.5	3810.68	3811.02	3810.58	3809.76	3809.21	3808.16	3807.93	3811.16	3817.5	3821.31	3821.48	3821.03	3820.52	3820.09	3819.77	3819.35	3819.15	3819.92	3824.4	3831.02	3837.4	3840.42	3842.3	3846.6	3853.13	3860.7	3869.15	3879.32	3891.53	3900.29	3908.41	3921.59	3941.09	3961.5	3987.22	3994.14	4012.21	4030.82	4038.22	4042.4	4045.04	4045.66	4046.85	4047.58	4047.03	4045	4044.28	4046.01	4046.99	4046.44	4043.87	4038.81	4036.48	4040.6	4051.06	4067.23	4076.54	4093.16	4110.83	4116.47	4119.4	4116.05	4109.44	4092.74	4086.06	4082.91	4068.07	4053.1	4046.03
3761.48	3774.18	3789.82	3800.73	3813.04	3820.11	3826.25	3830.56	3840.13	3853.68	3864.91	3867.81	3869.83	3872.35	3875.77	3878.92	3881.54	3881.61	3881.58	3885.85	3910.36	3938.34	3958.04	3974.99	3983.83	3986.3	3978.14	3968.07	3959.07	3951.35	3945.92	3942.78	3932.47	3915.82	3889.59	3863.94	3847.4	3835.6	3825.7	3818.42	3814.61	3813.54	3813.64	3812.43	3812.32	3812.57	3813.13	3813.94	3814.13	3813.6	3813.09	3812.43	3812.77	3814.96	3818.34	3820.65	3821.26	3821.31	3821.34	3820.85	3820.62	3821.71	3821.46	3822.25	3826.98	3833.76	3839.81	3843.02	3844.9	3848.7	3853.97	3859.59	3866.12	3874.56	3885.64	3897.72	3907.71	3913.61	3932.91	3945.23	3971.7	3990.6	3999.83	4018.14	4029.29	4034.22	4036.83	4038.77	4041.8	4044.11	4043.31	4040.24	4039	4041.3	4042.88	4042.72	4040.43	4035.45	4031.08	4032.03	4040.44	4053.77	4064.47	4077.81	4099.76	4116.77	4129.14	4130.65	4120.34	4090.94	4081.2	4078.87	4065.26	4051.58	4039.49
3759.98	3772.86	3789.28	3800.16	3813.23	3820.97	3824.79	3825.72	3830.3	3838.7	3850.23	3858.8	3864.9	3868.92	3873.48	3876.46	3879.05	3880.56	3879.47	3884.66	3908.61	3933.16	3952.65	3972.51	3982.74	3988.98	3985.77	3977.96	3972.68	3966.46	3956.8	3953.63	3946.65	3930.29	3901.75	3876.05	3855.02	3844.33	3835.28	3824.82	3817.8	3815.07	3814.77	3813.84	3813.86	3814.31	3815.27	3816.75	3817.86	3817.64	3816.69	3815.73	3815.85	3817.15	3818.85	3820.07	3820.62	3820.85	3821.2	3820.63	3820.49	3824.29	3824.96	3826.76	3830.8	3835.89	3840.19	3843.42	3846.14	3850.24	3854.81	3859.12	3864.17	3871.32	3881.85	3895.24	3907.38	3913.78	3930.98	3940.19	3951.09	3980.85	3992.36	4002.97	4014.16	4021.86	4026.95	4031.45	4036.59	4040.67	4039.17	4035.11	4033.05	4033.68	4034.79	4035.19	4033.72	4029.23	4023.58	4022.99	4030.46	4042.17	4055.35	4072.56	4091.61	4107.86	4120.93	4121.33	4107.8	4085.9	4080.32	4073.91	4059.2	4047.03	4031.41
3758.41	3771.44	3788.61	3799.83	3813.48	3821.13	3822.1	3821.35	3822.35	3826.22	3835.43	3847.07	3857.4	3864.02	3868.6	3872.49	3874.86	3877.55	3880.85	3887.61	3904.33	3925.81	3945.74	3967.29	3981.15	3991.5	3991.81	3985.42	3983.75	3981.72	3969.53	3960.89	3953.78	3940.41	3912.15	3884.22	3862.06	3849.17	3841.32	3830.06	3820.94	3817.46	3817.9	3819.79	3819.98	3820.41	3820.32	3819.33	3820.24	3820.54	3819.92	3819.64	3819.62	3819.94	3819.59	3819.94	3820.19	3820.62	3822.38	3823.48	3824.56	3825.74	3827.5	3830.09	3833.82	3837.63	3839.93	3842.92	3846.38	3850.84	3854.76	3858.66	3863.14	3869.17	3879.03	3893.1	3907.36	3916.14	3931.93	3939.69	3941.42	3961.43	3983.55	3994.26	4004.97	4011.03	4018.29	4023.92	4029.34	4034.03	4033.76	4030.19	4026.47	4024.48	4025.49	4027.04	4026.79	4022.69	4018.89	4018.18	4023.03	4034.34	4044.15	4060.86	4082.56	4102.11	4113.4	4109.03	4097.19	4084.98	4077.89	4066.31	4052.77	4040.63	4023.94
3756.78	3769.77	3787.84	3799.24	3812.43	3819.67	3820.15	3818.79	3818.4	3820.46	3826.34	3837.04	3848.6	3857.62	3863.27	3867.47	3871.32	3875.09	3880.89	3888.01	3901.29	3920.86	3937.89	3959.2	3977.35	3994.04	3999.24	3995.56	3991.85	3987.2	3977.24	3968.11	3957.28	3942.93	3917.53	3889.86	3870	3854.8	3845.43	3834.1	3824.03	3818.79	3817.7	3818.91	3819.1	3819.46	3819.27	3819.43	3821.12	3821.9	3820.62	3819.82	3819.35	3819.79	3820.03	3820.03	3820.17	3820.75	3823.19	3824.78	3826.28	3827.69	3829.8	3832.56	3836.03	3839.13	3840.67	3843.48	3847.16	3851.37	3855.38	3858.72	3863.3	3868.69	3877.2	3891.29	3905.69	3916.05	3928.44	3935.89	3940.28	3949.78	3968.84	3983.72	3994.28	4001.94	4008.63	4014.27	4020.21	4025.39	4026.47	4023.39	4018.83	4016.02	4016.84	4019.38	4020.72	4019.17	4017.53	4017.18	4019.63	4028.41	4037.89	4050.71	4069.99	4093.47	4107.8	4101.99	4094.36	4083.35	4071.3	4059.02	4046.47	4033.89	4017.01
3754.79	3767.98	3787.07	3798.91	3810.32	3816.93	3818.08	3816.09	3814.94	3815.87	3819.6	3827.72	3839.38	3851.08	3857.27	3861.78	3868.09	3874.8	3880.26	3886.39	3897.84	3916.76	3930.94	3949.32	3973.3	3996.35	4005.4	4006.1	3999.82	3992.3	3982.42	3971.13	3960.67	3941.84	3917.45	3896.59	3877.63	3861.31	3849.5	3837.15	3827.92	3821.95	3818.53	3818.83	3819.38	3819.25	3818.14	3819.28	3822.83	3823.48	3822.77	3821.83	3820.63	3820.27	3820.03	3819.82	3820.16	3821.09	3824.26	3826.19	3827.92	3829.25	3831.47	3834.13	3837.2	3839.75	3841.77	3844.91	3848.43	3852.63	3855.79	3859.95	3865.05	3869.87	3876.91	3888.48	3903.44	3913.02	3922.2	3929.92	3938.24	3947.12	3958.55	3971.06	3982.5	3991.87	3999.18	4005.1	4011.39	4016.86	4018.59	4016.73	4013.04	4010.84	4011.17	4013.26	4015.06	4015.15	4014.01	4015.24	4017.44	4022.99	4031.79	4043.97	4063.24	4088.39	4101.32	4097.41	4089.41	4073.97	4057.89	4046.07	4036.69	4025.59	4007.77
3753.81	3765.05	3783.3	3796.91	3807.77	3813.47	3813.72	3810.98	3810.18	3810.94	3813.69	3819.78	3829.75	3841.89	3851.02	3856.41	3862.49	3870.85	3877.36	3883.08	3892.85	3911.41	3924.76	3938.98	3962.56	3987.34	4001.25	4005.72	4001.67	3995.5	3986.6	3975.98	3963.1	3940.15	3921.39	3909.91	3891.19	3869.95	3854.55	3839.81	3832.34	3829.44	3825.29	3822.11	3821.05	3820.8	3819.54	3822.16	3828.88	3828.83	3827.23	3826.62	3825.13	3823.51	3821.83	3820.79	3821.07	3822.22	3825.89	3827.8	3829.51	3830.51	3832.66	3835.12	3837.79	3839.89	3842.26	3845.77	3849.39	3854.24	3858.96	3864.59	3870.58	3874.13	3877.87	3887.64	3901.52	3908.12	3916.02	3923.8	3934.42	3945.35	3953.95	3961.96	3970.68	3980.76	3989.04	3995.56	4001.56	4006.45	4008.64	4008.03	4006.47	4005.7	4005.79	4007.11	4008.61	4009.53	4010.43	4012.24	4014.49	4018.9	4025.44	4039.04	4058.14	4081.65	4093.77	4090.32	4077.67	4059.03	4043.17	4031.54	4026.08	4014.56	3995.95
3754.99	3762.11	3776.78	3791.56	3803.55	3809.14	3808.38	3805.93	3804.5	3805.79	3809.27	3813.85	3820.84	3831.75	3844.06	3851.74	3856.24	3865.38	3872.64	3878.43	3886.77	3903.9	3914.73	3927.08	3945.8	3963.67	3975.54	3986.44	3991.93	3993.07	3990.71	3980.09	3959.61	3944.44	3935.79	3928.48	3907.34	3884.39	3867.32	3854.4	3846.75	3843.27	3839.01	3830.38	3825.5	3826.09	3827.11	3831.3	3840.42	3841.63	3837.96	3834.81	3832.08	3829.22	3826.43	3824.67	3824.47	3825.48	3828.5	3830.36	3832.11	3834.5	3836	3837.42	3838.75	3840	3841.66	3845.7	3849.44	3854.73	3860.93	3869.19	3877.07	3879.85	3881.22	3888.78	3899.95	3904.25	3910.07	3918.32	3930.13	3942.6	3951.45	3956.66	3962.88	3970.58	3979.2	3986.12	3992.17	3996.3	3998.03	3997.98	3998.75	3999.84	3999.77	4000.5	4002.27	4004.28	4005.96	4007.92	4010.44	4014.39	4022.5	4035.39	4052.13	4069.91	4082.92	4079.89	4066.68	4048.02	4033.87	4023.05	4016.61	4004.49	3987.37
3756.56	3760.71	3770.91	3783.18	3795.3	3802.27	3802.39	3800.82	3800.09	3802.26	3806.7	3810.76	3814.87	3822.12	3833.92	3844.24	3849.7	3859.54	3867.59	3872.56	3879.02	3892.38	3905.18	3913.7	3928.59	3943.62	3954.34	3964.48	3976.08	3985.93	3992.79	3990.27	3972.44	3966.3	3963.56	3950.53	3923.77	3899.05	3883.07	3878.26	3872.64	3864.13	3858.36	3846.48	3835.76	3833.45	3835.18	3840.65	3851.25	3857.57	3852.56	3844.74	3839.41	3835.01	3831.17	3828.83	3827.89	3827.97	3830.34	3831.6	3832.99	3834.87	3836.23	3837.49	3838.62	3840	3840.96	3845.29	3849.14	3854.43	3860.97	3869.77	3877.36	3880.51	3882.47	3888.81	3897.38	3902.17	3907.06	3914.38	3925.47	3939.3	3949.24	3953.9	3958.52	3964.32	3971.68	3978.13	3984.89	3988.65	3989.78	3989.53	3991.35	3993.29	3992.88	3993.38	3995.78	3998.73	4001.07	4004.37	4008.17	4010.9	4017.09	4030.38	4045.43	4058.29	4071.54	4071.13	4058.26	4041.95	4028.19	4018.62	4010	3998.33	3982.81
3758.19	3760.5	3766.05	3773.79	3783.71	3791.94	3795.69	3797.06	3798.75	3802.29	3807.06	3810.53	3813.1	3817.5	3825.76	3835.8	3844.15	3855.24	3864.64	3868.67	3870.73	3881.39	3895.5	3905.73	3913.47	3927.25	3939.31	3950.42	3966.22	3981.16	3992.53	4001.16	3995.59	3979.03	3971.31	3961.89	3941.72	3923.31	3903.64	3892.4	3887.05	3877.92	3868.22	3855.42	3844.28	3839.5	3840.45	3846.9	3855.64	3862.05	3859.4	3852.43	3845.81	3839.51	3834.64	3831.85	3830.45	3829.98	3831.89	3832.73	3833.83	3835.33	3836.53	3837.65	3838.62	3840	3840.26	3844.78	3848.94	3854.45	3860.95	3868.85	3874.55	3877.76	3880.48	3886.41	3894.39	3900.86	3905.47	3910.87	3921.15	3935.53	3947.11	3951.97	3955.55	3960.22	3965.65	3970.23	3974.64	3979.6	3981.11	3981.47	3983.85	3986.85	3988.16	3989.09	3991.33	3993.61	3995.73	4000.94	4006.55	4009.71	4015.06	4027.21	4041.32	4051.89	4061.67	4064.35	4053.86	4040.29	4026.71	4018.06	4007.55	3995.99	3981.4
3759.21	3760.13	3762.93	3767.72	3774.54	3782.42	3789.32	3794.27	3799.26	3804.52	3809.52	3812.36	3814.43	3818.06	3823.42	3831.67	3841.82	3853.63	3863.15	3867.57	3868.54	3874.23	3884.3	3898.16	3907.6	3914.6	3930.25	3948.3	3966.2	3981.77	3992.97	4005.14	4011.91	3999.11	3984.86	3975.67	3961.04	3946.63	3927.97	3904.95	3889.9	3878.98	3868.32	3855.39	3847.53	3845.27	3846.27	3851.57	3857.41	3861.7	3861.46	3857.39	3850.4	3842.87	3837.34	3833.86	3832.1	3831.36	3832.96	3833.59	3834.56	3835.81	3836.92	3837.96	3838.87	3839.43	3840.86	3845.35	3849.21	3855.31	3862.43	3870.36	3874.46	3876.4	3878.56	3884.12	3891.62	3899.66	3904.82	3908.87	3918.04	3931.51	3942.4	3948.77	3952.69	3956.38	3959.64	3961.7	3963.48	3966.09	3968.44	3970.52	3973.74	3979.68	3985.5	3988.31	3989.51	3990.01	3992.84	4000.24	4006.99	4011.1	4017.13	4028.91	4042.33	4053.08	4060.22	4061.81	4052.74	4040.07	4026.31	4017.68	4005.93	3995.3	3982.39
3759.77	3759.63	3760.75	3763.35	3767.29	3773.3	3781.86	3790.67	3799.14	3807.21	3813.49	3816.43	3817.33	3818.64	3822.42	3830.32	3840.52	3852	3861.66	3866.88	3867.21	3871.98	3880.21	3892.43	3903.35	3912.42	3931.18	3951.74	3968.63	3982.89	3994.24	4004.92	4013.34	4011.45	4001.38	3992.93	3983.63	3965.03	3944.47	3918.37	3895.02	3881.82	3872.47	3858.85	3852.36	3853.02	3853.5	3855.59	3858.73	3861.68	3862.2	3861.2	3855.85	3847.09	3839.74	3835.02	3832.84	3832.03	3833.43	3834.14	3835.15	3836.3	3837.36	3838.38	3839.34	3839.96	3841.47	3845.89	3848.55	3854.56	3864.55	3875.34	3876.88	3876.74	3878.13	3882.38	3889.65	3897.32	3903.12	3907.48	3915.56	3926.23	3936.45	3944.12	3948.95	3951.91	3952.79	3953.88	3954.03	3954.99	3957.42	3960.26	3963.61	3971.58	3980.38	3985.98	3988.55	3991.7	3997.04	4005.25	4011.88	4016.44	4023.02	4034.51	4047.29	4056.65	4061.83	4060.52	4052.67	4039.79	4026.12	4017.47	4005.34	3995.12	3983.25
3754.7	3756.15	3758.16	3759.61	3760.43	3764.83	3775.02	3787.28	3798.31	3808.11	3816.28	3820.3	3820.32	3820.08	3823.19	3830.71	3840.17	3851.43	3860.1	3865.49	3865.06	3869.33	3877.21	3887.41	3902.44	3918.87	3938.61	3955.85	3970.85	3985.06	3996.36	4004.16	4011.36	4015.65	4010.53	4000.89	3995.69	3982.86	3958.55	3930.72	3906.74	3895.26	3888.33	3873.34	3860.99	3860.25	3859.77	3858.84	3859.77	3861.75	3863.31	3863.23	3859.07	3850.42	3842.03	3836.43	3834.61	3834.72	3835.81	3836.85	3837.84	3839.49	3839.68	3840	3840	3839.87	3840.95	3845.62	3847.73	3852.21	3863.85	3878.3	3879.93	3878.31	3878.33	3881.75	3889.17	3895.58	3901.18	3906.08	3913.28	3921.7	3930.41	3938.52	3944.76	3947.28	3948.81	3949.24	3948.82	3948.73	3949.61	3951.74	3955.67	3963.97	3973.62	3980.16	3987.03	3996.72	4004.31	4012.88	4020.27	4025.17	4031.28	4040.91	4051.65	4059.42	4062.44	4058.74	4051.32	4039.21	4025.73	4017.31	4005.34	3994.92	3984.12
3751.78	3752.73	3754.01	3754.69	3755.03	3759.62	3769.8	3783.32	3795.58	3806.11	3815.97	3821.7	3822.68	3823.05	3827.17	3834.27	3842.03	3851.12	3858.48	3863.88	3862.98	3865.4	3872.44	3882.7	3904.1	3926.69	3945.56	3957.96	3972.28	3985.98	3996.52	4004.39	4013.72	4020.2	4017.87	4008.1	4000.28	3995	3975.25	3943.93	3919.9	3906.9	3901.31	3889.86	3870.16	3865.37	3867.67	3865.09	3863.3	3862.99	3864.17	3863.46	3859.97	3853.32	3845.77	3837.53	3832.88	3832.43	3834.06	3835.83	3837.36	3839.26	3839.55	3840	3840	3839.4	3840.66	3845.82	3849.14	3852.57	3861.2	3875.54	3881.41	3880.66	3879.32	3882.57	3890.36	3895.97	3900.95	3905.53	3911.47	3917.9	3924.47	3931.5	3938.3	3942.56	3944.89	3945.41	3944.6	3943.43	3942.87	3944.27	3949.14	3957.53	3966.38	3972.12	3982.49	3997.99	4008.49	4018.33	4027.88	4034.34	4038.9	4045.1	4053.44	4060.37	4060.47	4055.9	4049.43	4038.27	4025.9	4018.11	4008.59	3998.57	3988.59
